CALL_KEY,CALL_STATUS,CALL_DURATION,CALL_START_TIMESTAMP,MEDIA_CALLER_IP,MEDIA_CALLER_PORT,MEDIA_CALLEE_IP,MEDIA_CALLEE_PORT,MEDIA_CALLER_PVP_IP,MEDIA_CALLER_PVP_PORT,MEDIA_CALLEE_PVP_IP,MEDIA_CALLEE_PVP_PORT,CALL_DIRECTIONALITY,CALL_TYPE,CALL_TERM_PARTY,CALL_TERM_REASON,MPC_SLOT_ID,DSP_ID,DSP_CORE,DSP_CHANNEL,CALLER_LAG_ID,CALLEE_LAG_ID,SIG_PROFILE,SIP_POLICY,CUSTOMER,VQA_PROFILE,CALLER_CALL_ID,CALLEE_CALL_ID,CALLER_DISP_NAME,CALLER_USER_NAME,CALLER_HOST_NAME,CALLEE_DISP_NAME,CALLEE_USER_NAME,CALLEE_HOST_NAME,SIG_SRC_IP,SIG_SRC_PORT,SIG_PVP_IP,SIG_PVP_PORT,SIG_NEXT_HOP_IP,SIG_NEXT_HOP_PORT,INVITE_OPAQUE_DATA,SUBSCRIBE_OPAQUE_DATA,CODEC_S2IN,CODEC_S1OUT,PTIME_S1OUT,CODEC_S1IN,CODEC_S2OUT,PTIME_S2OUT,MOS_LQ_FINAL_S2IN,MOS_LQ_FINAL_S1OUT,MOS_LQ_FINAL_S1IN,MOS_LQ_FINAL_S2OUT,MOS_CQ_FINAL_S2IN,MOS_CQ_FINAL_S1OUT,MOS_CQ_FINAL_S1IN,MOS_CQ_FINAL_S2OUT,R_LQ_FINAL_S2IN,R_LQ_FINAL_S1OUT,R_LQ_FINAL_S1IN,R_LQ_FINAL_S2OUT,R_CQ_FINAL_S2IN,R_CQ_FINAL_S1OUT,R_CQ_FINAL_S1IN,R_CQ_FINAL_S2OUT,SPEECH_ACTIVITY_S2,SPEECH_ACTIVITY_S1,SPEECH_LVL_FINAL_S2IN,SPEECH_LVL_FINAL_S1OUT,SPEECH_LVL_FINAL_S1IN,SPEECH_LVL_FINAL_S2OUT,NOISE_ACTIVITY_S2,NOISE_ACTIVITY_S1,NOISE_LVL_FINAL_S2IN,NOISE_LVL_FINAL_S1OUT,NOISE_LVL_FINAL_S1IN,NOISE_LVL_FINAL_S2OUT,SNR_FINAL_S2IN,SNR_FINAL_S1OUT,SNR_FINAL_S1IN,SNR_FINAL_S2OUT,AEC_WAEPL_S2,AEC_WAEPL_S1,AEC_DELAY_S2,AEC_DELAY_S1,PKT_JITTER_AVG_S2,PKT_JITTER_AVG_S1,PKT_LOSS_AVG_S2,PKT_LOSS_AVG_S1,PKT_DISC_AVG_S2,PKT_DISC_AVG_S1,PKT_COUNT_LOST_S2,PKT_COUNT_LOST_S1,PKT_COUNT_DISC_S2,PKT_COUNT_DISC_S1,PKT_COUNT_RX_S2,PKT_COUNT_TX_S1,PKT_COUNT_RX_S1,PKT_COUNT_TX_S2,CALL_PDD_DUR,CALL_ALERT_DUR,RTP_SRC_MISMATCH_S2IN,RTP_SRC_MISMATCH_S1IN,RTCP_SRC_MISMATCH_S2IN,RTCP_SRC_MISMATCH_S1IN,DTMF_EVENT_S2IN,DTMF_EVENT_S1OUT,DTMF_EVENT_S1IN,DTMF_EVENT_S2OUT,SSRC_CHANGE_S2IN,SSRC_CHANGE_S1IN,SEQ_NUM_JUMP_S2IN,SEQ_NUM_JUMP_S1IN,LAST_SSRC_S2IN,LAST_SSRC_S1IN,MUSIC_EVENT_S2,MUSIC_EVENT_S1,MUSIC_MAX_LVL_S2,MUSIC_MAX_LVL_S1,MUSIC_MAX_DUR_S2,MUSIC_MAX_DUR_S1
2147483943,0x00300040,180,1451888139,10.20.1.17,2770,10.20.1.18,2770,10.20.1.55,13520,10.20.1.55,13522,1,0,0,1,5,57,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14281434969603,GLPG14281434969603,874,874,10.20.1.17,874,874,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10338,5766,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,8999,8582,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CCC3A01,0x1CEE2901,0,0,,,,
2147483944,0x00100040,180,1451888139,10.20.1.17,2776,10.20.1.18,2776,10.20.1.55,13528,10.20.1.55,13530,1,0,0,1,5,58,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14281634969624,GLPG14281634969624,877,877,10.20.1.17,877,877,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10350,5775,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9005,8582,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C977301,0x1CD62201,0,0,,,,
2147483948,0x00300040,180,1451888139,10.20.1.17,2800,10.20.1.18,2800,10.20.1.55,13564,10.20.1.55,13566,1,0,0,1,7,62,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14282034969664,GLPG14282034969664,889,889,10.20.1.17,889,889,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD21E01,0x1C8BAC01,0,0,,,,
2147483946,0x00100040,180,1451888139,10.20.1.17,2788,10.20.1.18,2788,10.20.1.55,13552,10.20.1.55,13554,1,0,0,1,5,61,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14281834969646,GLPG14281834969646,883,883,10.20.1.17,883,883,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10347,5772,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CB98701,0x1D057101,0,0,,,,
2147483947,0x00300040,180,1451888139,10.20.1.17,2794,10.20.1.18,2794,10.20.1.55,13556,10.20.1.55,13558,1,0,0,1,7,61,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14282034969655,GLPG14282034969655,886,886,10.20.1.17,886,886,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5769,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CE60801,0x1CCEF901,0,0,,,,
2147483945,0x00300040,180,1451888139,10.20.1.17,2782,10.20.1.18,2782,10.20.1.55,13544,10.20.1.55,13546,1,0,0,1,5,60,2,1,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14281644969633,GLPG14281644969633,880,880,10.20.1.17,880,880,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10345,5770,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF70E01,0x1CB65501,0,0,,,,
2147483949,0x00300040,180,1451888139,10.20.1.17,2806,10.20.1.18,2806,10.20.1.55,13588,10.20.1.55,13590,1,0,0,1,7,1,2,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14282234969675,GLPG14282234969675,892,892,10.20.1.17,892,892,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10344,5768,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9002,8582,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C96D901,0x1CEE4E01,0,0,,,,
2147483950,0x00300040,180,1451888139,10.20.1.17,2812,10.20.1.18,2812,10.20.1.55,13592,10.20.1.55,13594,1,0,0,1,5,2,2,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14282234969684,GLPG14282234969684,895,895,10.20.1.17,895,895,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CE20E01,0x1CA01C01,0,0,,,,
2147483951,0x00300040,180,1451888139,10.20.1.17,2818,10.20.1.18,2818,10.20.1.55,13600,10.20.1.55,13602,1,0,0,1,5,3,2,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14282434969701,GLPG14282434969701,898,898,10.20.1.17,898,898,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10343,5767,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9002,8582,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CBA6A01,0x1C984501,0,0,,,,
3221225550,0x00300040,180,1451888137,10.20.1.17,1470,10.20.1.18,1470,10.20.1.55,10920,10.20.1.55,10922,1,0,0,1,5,52,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14255434966359,GLPG14255434966359,224,224,10.20.1.17,224,224,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10351,5777,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9006,8582,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA37201,0x1CEB5201,0,0,,,,
3221225549,0x00300040,180,1451888137,10.20.1.17,1464,10.20.1.18,1464,10.20.1.55,10932,10.20.1.55,10934,1,0,0,1,7,53,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14255434966350,GLPG14255434966350,221,221,10.20.1.17,221,221,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10352,5778,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9006,8582,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA85201,0x1CC02B01,0,0,,,,
3221225552,0x00100040,180,1451888137,10.20.1.17,1482,10.20.1.18,1482,10.20.1.55,10956,10.20.1.55,10958,1,0,0,1,7,56,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14255634966389,GLPG14255634966389,230,230,10.20.1.17,230,230,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.9,4.1,3.1,3.2,87,91,64,66,81,90,63,65,7661,12237,-10,-10,-10,-12,10352,5779,-57,-61,-35,-37,47,51,25,25,45,,20,,0,0,0,0,0,0,0,0,0,0,8582,9006,8582,9008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF17701,0x1D059D01,0,0,,,,
3221225551,0x00100040,180,1451888137,10.20.1.17,1476,10.20.1.18,1476,10.20.1.55,10952,10.20.1.55,10954,1,0,0,1,5,56,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14255634966380,GLPG14255634966380,227,227,10.20.1.17,227,227,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.8,4.1,3.1,3.2,87,91,64,66,78,90,63,65,7661,12237,-10,-10,-10,-12,10351,5778,-57,-61,-35,-37,47,51,25,25,42,,20,,0,0,0,0,0,0,0,0,0,0,8582,9006,8582,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA8D601,0x1CC51801,0,0,,,,
3221225553,0x00100040,180,1451888137,10.20.1.17,1488,10.20.1.18,1488,10.20.1.55,10972,10.20.1.55,10974,1,0,0,1,7,58,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14255834966408,GLPG14255834966408,233,233,10.20.1.17,233,233,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.6,4.1,3.1,3.2,87,91,64,66,74,90,63,65,7661,12237,-10,-10,-10,-12,10351,5776,-57,-61,-35,-37,47,51,25,25,39,,20,,0,0,0,0,0,0,0,0,0,0,8582,9006,8582,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA3BC01,0x1CAC5501,0,0,,,,
3221225554,0x00100040,180,1451888137,10.20.1.17,1500,10.20.1.18,1500,10.20.1.55,10992,10.20.1.55,10994,1,0,0,1,5,61,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256034966436,GLPG14256034966436,239,239,10.20.1.17,239,239,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.8,4.1,3.1,3.2,87,91,64,66,78,90,63,65,7661,12237,-10,-10,-10,-12,10354,5779,-57,-61,-35,-37,47,51,25,25,39,,0,,0,0,0,0,0,0,0,0,0,0,8582,9007,8582,9008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CB29A01,0x1CF5AD01,0,0,,,,
3221225555,0x00300040,180,1451888137,10.20.1.17,1494,10.20.1.18,1494,10.20.1.55,11000,10.20.1.55,11002,1,0,0,1,5,62,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256034966427,GLPG14256034966427,236,236,10.20.1.17,236,236,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5774,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CDCF701,0x1D001601,0,0,,,,
3221225557,0x00300040,180,1451888137,10.20.1.17,1512,10.20.1.18,1512,10.20.1.55,11012,10.20.1.55,11014,1,0,0,1,7,63,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256234966470,GLPG14256234966470,245,245,10.20.1.17,245,245,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF34401,0x1CFE0D01,0,0,,,,
3221225558,0x00300040,180,1451888137,10.20.1.17,1518,10.20.1.18,1518,10.20.1.55,11032,10.20.1.55,11034,1,0,0,1,5,2,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256434966479,GLPG14256434966479,248,248,10.20.1.17,248,248,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA6F401,0x1D08F801,0,0,,,,
3221225556,0x00300040,180,1451888137,10.20.1.17,1506,10.20.1.18,1506,10.20.1.55,11020,10.20.1.55,11022,1,0,0,1,5,64,1,2,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256234966461,GLPG14256234966461,242,242,10.20.1.17,242,242,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CC2D301,0x1CFDA801,0,0,,,,
3221225561,0x00300040,180,1451888137,10.20.1.17,1536,10.20.1.18,1536,10.20.1.55,11072,10.20.1.55,11074,1,0,0,1,7,6,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256834966520,GLPG14256834966520,257,257,10.20.1.17,257,257,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5772,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD34601,0x1CEA0501,0,0,,,,
3221225562,0x00100040,180,1451888137,10.20.1.17,1542,10.20.1.18,1542,10.20.1.55,11076,10.20.1.55,11078,1,0,0,1,7,7,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256834966529,GLPG14256834966529,260,260,10.20.1.17,260,260,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.8,4.1,3.1,3.2,87,91,64,66,78,90,63,65,7661,12237,-10,-10,-10,-12,10348,5773,-57,-61,-35,-37,47,51,25,25,39,,0,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA0E501,0x1D099A01,0,0,,,,
3221225559,0x00100040,180,1451888137,10.20.1.17,1524,10.20.1.18,1524,10.20.1.55,11052,10.20.1.55,11054,1,0,0,1,7,4,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256634966494,GLPG14256634966494,251,251,10.20.1.17,251,251,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10349,5774,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9005,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CCC8301,0x1C9C7D01,0,0,,,,
3221225560,0x00100040,180,1451888137,10.20.1.17,1530,10.20.1.18,1530,10.20.1.55,11064,10.20.1.55,11066,1,0,0,1,5,6,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14256634966503,GLPG14256634966503,254,254,10.20.1.17,254,254,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.6,4.1,3.1,3.2,87,91,64,66,74,90,63,65,7661,12237,-10,-10,-10,-12,10347,5773,-57,-61,-35,-37,47,51,25,25,39,,20,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CFC2E01,0x1CD07801,0,0,,,,
3221225563,0x00100040,180,1451888137,10.20.1.17,1548,10.20.1.18,1548,10.20.1.55,11096,10.20.1.55,11098,1,0,0,1,5,10,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257034966548,GLPG14257034966548,263,263,10.20.1.17,263,263,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.6,4.1,3.1,3.2,87,91,64,66,74,90,63,65,7661,12237,-10,-10,-10,-12,10347,5773,-57,-61,-35,-37,47,51,25,25,39,,20,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CB92701,0x1CAC9901,0,0,,,,
3221225565,0x00300040,180,1451888137,10.20.1.17,1560,10.20.1.18,1560,10.20.1.55,11128,10.20.1.55,11130,1,0,0,1,5,14,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257234966578,GLPG14257234966578,269,269,10.20.1.17,269,269,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10347,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CCD7401,0x1C8CA101,0,0,,,,
3221225564,0x00300040,180,1451888137,10.20.1.17,1554,10.20.1.18,1554,10.20.1.55,11124,10.20.1.55,11126,1,0,0,1,7,13,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257234966569,GLPG14257234966569,266,266,10.20.1.17,266,266,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10346,5771,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CE04101,0x1CD1B701,0,0,,,,
3221225566,0x00100040,180,1451888137,10.20.1.17,1566,10.20.1.18,1566,10.20.1.55,11132,10.20.1.55,11134,1,0,0,1,7,14,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257434966595,GLPG14257434966595,272,272,10.20.1.17,272,272,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.5,4.1,3.1,3.2,87,91,64,66,71,90,63,65,7661,12237,-10,-10,-10,-12,10347,5774,-57,-61,-35,-37,47,51,25,25,39,,40,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA31501,0x1C8E0A01,0,0,,,,
3221225567,0x00100040,180,1451888137,10.20.1.17,1572,10.20.1.18,1572,10.20.1.55,11136,10.20.1.55,11138,1,0,0,1,5,15,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257434966604,GLPG14257434966604,275,275,10.20.1.17,275,275,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.4,3.3,3.1,3.2,87,91,64,66,27,67,63,65,7661,12237,-10,-10,-10,-12,10346,5771,-57,-61,-35,-37,47,51,25,25,42,,640,,0,0,0,0,0,0,0,0,0,0,8582,9003,8582,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CCDB701,0x1CDDC001,0,0,,,,
3221225568,0x00300040,180,1451888137,10.20.1.17,1578,10.20.1.18,1578,10.20.1.55,11156,10.20.1.55,11158,1,0,0,1,7,17,1,3,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG14257634966633,GLPG14257634966633,278,278,10.20.1.17,278,278,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10348,5773,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9004,8582,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CBE1D01,0x1CE31A01,0,0,,,,
